<<<<<<< HEAD
Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,PSH,PSD,PSA,B365CH,B365CD,B365CA,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI
I1,10/05/2024,Frosinone,Inter,A,4.5,4.0,1.73,4.4,3.9,1.73,4.3,4.0,1.83,4.4,4.0,1.73,2023/24,€108.13m,€654.85m,4.6,4.06,1.76,4.0,4.0,1.8,4.4,0.07071067811865482,1.9998136855287307,0.01607060866333064,0.008522727272727293,0.2500646161626428,3.975,0.04330127018922197,1.999914037535229,0.010893401305464645,0.004716981132075526,0.25003042719785795,1.755,0.043301270189221974,1.9995649403196036,0.02467308842690711,0.010683760683760646,0.25014387550740086
I1,11/05/2024,Napoli,Bologna,A,2.1,3.4,3.5,2.1,3.5,3.4,1.95,3.46,4.4,2.05,3.6,3.4,2023/24,€515.00m,€349.30m,2.14,3.45,3.42,1.91,3.4,4.33,2.05,0.061237243569579505,1.9993508934084192,0.0298718261315022,0.015243902439024293,0.25023458773246365,3.49,0.07280109889280525,1.9996868874781888,0.020859913722866833,0.011461318051575908,0.2501072153459961,3.6750000000000003,0.4205650960315182,1.9909147256653577,0.11443948191333828,0.05272108843537415,0.2525754993960914
I1,11/05/2024,Milan,Cagliari,H,1.4,5.25,6.5,1.43,4.8,7.0,1.63,4.28,5.4,1.4,4.8,7.5,2023/24,€571.41m,€92.23m,1.41,4.95,6.91,1.6,4.33,5.25,1.465,0.09604686356149271,1.9969692519588247,0.06556099901808375,0.030716723549488067,0.25093572037016726,4.782500000000001,0.34339299643411475,1.9962609970526215,0.07180198566317088,0.03802927339257711,0.25133770954875534,6.6,0.7778174593052021,1.9897386423243038,0.11785113019775789,0.06439393939393923,0.25402555073612265
I1,12/05/2024,Lazio,Empoli,H,1.57,4.0,5.75,1.6,3.9,5.5,1.67,3.87,5.72,1.55,4.0,6.0,2023/24,€225.45m,€102.33m,1.58,3.95,5.8,1.65,3.8,5.25,1.5975,0.045483513496650585,1.9994188307769836,0.028471682940000367,0.015258215962441257,0.2501953476092972,3.9425,0.058470077817632485,1.9998412568957644,0.014830710923939755,0.00776791376030439,0.25005515059144623,5.7425,0.17725334975678175,1.9993133967481334,0.03086693073692325,0.01665215498476269,0.25023701194232756
I1,12/05/2024,Genoa,Sassuolo,H,2.2,3.5,3.2,2.2,3.4,3.2,2.34,3.4,3.27,2.2,3.5,3.1,2023/24,€195.40m,€139.54m,2.21,3.44,3.26,2.25,3.4,3.2,2.2350000000000003,0.06062177826491057,1.999474695334557,0.027123838149848124,0.011744966442953197,0.2501729240875019,3.45,0.050000000000000044,1.9998484829291059,0.014492753623188418,0.007246376811594457,0.25005250997689565,3.1925,0.06057020719792856,1.999739710015333,0.018972656913994853,0.009984338292873929,0.2500913407957715
I1,12/05/2024,Hellas Verona,Torino,A,3.0,3.0,2.55,2.9,3.0,2.6,3.3,2.91,2.63,3.1,2.9,2.6,2023/24,€140.70m,€232.73m,3.07,3.01,2.56,3.1,2.9,2.55,3.075,0.14790199457749037,1.9983416737312951,0.048098209618696056,0.026422764227642226,0.25055743615895376,2.9525,0.04763139720814412,1.9998122373834657,0.01613256467676346,0.008255715495342653,0.2500651006541445,2.5949999999999998,0.02872281323269019,1.9999114573003853,0.011068521476951905,0.005780346820809301,0.2500309834165689
I1,12/05/2024,Juventus,Salernitana,D,1.14,8.5,17.0,1.15,8.5,18.0,1.16,8.76,16.01,1.11,9.0,19.0,2023/24,€504.53m,€94.60m,1.13,8.5,17.59,1.17,8.0,13.0,1.1400000000000001,0.018708286933869635,1.9998049833028035,0.016410778012166345,0.008771929824561209,0.2500689026115265,8.69,0.2080865204668481,1.9995878302641787,0.02394551443807228,0.012658227848101333,0.25014035890762826,17.5025,1.114683250973118,1.9970712677708318,0.06368708761451894,0.0356020568490214,0.2510212361910675
I1,12/05/2024,Atalanta,Roma,H,2.0,3.6,3.6,2.05,3.6,3.5,1.88,3.83,4.22,2.0,3.6,3.6,2023/24,€436.05m,€340.40m,1.97,3.56,3.8,1.83,3.8,4.0,1.9825,0.06259992012774457,1.9992746592047326,0.031576252271245685,0.01607818411097095,0.25026231767485735,3.6575,0.09959292143521044,1.9994706044369783,0.027229780296708254,0.011790840738209019,0.25017423622611573,3.7299999999999995,0.28583211855912893,1.9958723188255372,0.07663059478797023,0.036193029490616535,0.25125438405936973
I1,13/05/2024,Lecce,Udinese,A,2.63,3.1,2.8,2.55,3.1,2.9,3.16,3.04,2.63,2.6,3.1,2.8,2023/24,€107.73m,€170.06m,2.65,2.93,2.93,3.1,3.0,2.55,2.735,0.2470323865407126,1.994294492267651,0.09032262762000462,0.04250457038391242,0.25168830705776196,3.085,0.025980762113533184,1.9999486718626343,0.008421640879589362,0.0036466774716368278,0.2500180809544601,2.7824999999999998,0.09705024471890836,1.9991167454664989,0.03487879414875413,0.01819407008086249,0.2503164534306961
I1,13/05/2024,Fiorentina,Monza,H,1.55,4.2,5.75,1.58,4.2,5.5,1.52,4.46,6.6,1.53,4.2,5.8,2023/24,€284.10m,€143.43m,1.55,4.3,5.58,1.48,4.33,6.5,1.545,0.02291287847477922,1.9998417285437113,0.014830342054873283,0.008090614886731462,0.2500541984778873,4.265000000000001,0.11258330249197693,1.9995023371660217,0.026397022858611233,0.011430246189918059,0.250164047727211,5.9125,0.4128786141228435,1.9965489240023342,0.0698314780757452,0.035412262156448326,0.25108774021275987
I1,17/05/2024,Fiorentina,Napoli,D,2.25,3.4,3.1,2.3,3.4,3.0,2.12,3.52,3.67,2.3,3.4,3.0,2023/24,€284.10m,€515.00m,2.33,3.58,3.13,2.05,3.5,3.6,2.2424999999999997,0.07361215932167717,1.9992146455707172,0.0328259350375372,0.016443701226309893,0.2502865520156716,3.4299999999999997,0.05196152422706637,1.9998354042043105,0.015149132427716143,0.006559766763848396,0.25005541826421784,3.1925,0.278691137282835,1.9946616157121198,0.08729557941514018,0.04130775254502739,0.251593594552849
I1,18/05/2024,Lecce,Atalanta,A,4.5,3.8,1.75,4.33,3.7,1.8,3.8,3.64,2.04,4.4,3.8,1.75,2023/24,€107.73m,€436.05m,4.68,3.83,1.76,3.6,3.6,2.0,4.2575,0.2709589452297157,1.9970126943462179,0.06364273522717925,0.031855549031121644,0.2511557280352513,3.7350000000000003,0.06837397165588657,1.9997578385757957,0.018306284245217287,0.009705488621151392,0.2500846529352604,1.835,0.12010412149464315,1.9969765576894776,0.06545183732678102,0.03133514986376018,0.2509380569371804
I1,18/05/2024,Torino,Milan,H,2.8,3.2,2.6,2.8,3.2,2.55,2.54,3.15,3.16,2.7,3.25,2.6,2023/24,€232.73m,€571.41m,2.85,3.21,2.66,2.5,3.1,3.1,2.71,0.1063014581273464,1.9988791048842816,0.03922563030529388,0.02029520295202958,0.2504080466001338,3.2,0.03535533905932741,1.9999119412994364,0.011048543456039814,0.005859375,0.25003052875627,2.7275,0.25053692342646827,1.9941062336217101,0.09185588393271064,0.04193400549954185,0.2517325727779707
I1,19/05/2024,Sassuolo,Cagliari,A,2.35,3.3,3.1,2.3,3.4,3.0,2.56,3.44,2.89,2.3,3.4,3.0,2023/24,€139.54m,€92.23m,2.38,3.47,3.07,2.4,3.25,3.1,2.3775,0.10732543966832848,1.9985518927142043,0.04514214076480694,0.021819137749737205,0.250465347178425,3.385,0.051720402163943045,1.9998308988391926,0.015279291628934431,0.0077548005908418816,0.2500598332372662,2.9975,0.07428828979051812,1.9995564753781614,0.02478341611026459,0.01313594662218498,0.25015460710827897
I1,19/05/2024,Monza,Frosinone,A,3.0,3.4,2.3,2.8,3.5,2.35,3.09,3.58,2.36,2.9,3.6,2.3,2023/24,€143.43m,€108.13m,3.0,3.63,2.36,3.0,3.5,2.3,2.9475,0.10848386976873568,1.9990218251849048,0.0368053841454574,0.02056827820186591,0.25034087779499875,3.52,0.07874007874011818,1.9996376055922545,0.022369340551169938,0.012073863636363757,0.25012812131011497,2.3275,0.02772634126602361,1.999897652374495,0.011912498932770616,0.006176154672395295,0.25003543696831093
I1,19/05/2024,Udinese,Empoli,D,2.0,3.4,3.8,1.93,3.1,3.6,2.01,3.24,4.51,2.0,3.4,3.8,2023/24,€170.06m,€102.33m,2.06,3.34,4.02,1.91,3.3,4.33,1.9849999999999999,0.03201562118716423,1.9998112248134943,0.016128776416707423,0.007556675062972307,0.2500674030846859,3.285,0.12519984025548905,1.9989460571691566,0.03811258455266029,0.020167427701674345,0.2503759863058328,3.9274999999999998,0.34607621992850063,1.9945413092799504,0.08811616038917904,0.04344366645448772,0.25166336401860573
I1,19/05/2024,Inter,Lazio,D,1.62,4.0,5.0,1.66,4.1,4.8,1.57,4.47,5.82,1.62,4.2,5.0,2023/24,€654.85m,€225.45m,1.68,4.28,4.85,1.55,4.5,5.25,1.6175000000000002,0.03191786333700922,1.9997186498840174,0.019732836684395186,0.010432766615146916,0.25009835952575676,4.1925,0.1751249553890021,1.9987516482239545,0.04177100903732907,0.022510435301132947,0.2504154925152814,5.155,0.39252388462359855,1.9959153195374602,0.07614430351573201,0.03709990300678956,0.2512569369040841
I1,19/05/2024,Roma,Genoa,H,1.48,4.2,7.0,1.52,4.2,6.25,1.5,4.5,7.03,1.44,4.33,7.0,2023/24,€340.40m,€195.40m,1.49,4.5,6.93,1.44,4.5,7.0,1.4849999999999999,0.02958039891549811,1.9997129188839564,0.019919460549156977,0.010942760942761032,0.25010101566135046,4.3075,0.12316147936753594,1.9994136473602462,0.02859233415380985,0.014944863609982484,0.2501974689274977,6.82,0.32931747600150224,1.9982853513952654,0.04828701994156924,0.021444281524926723,0.2506534941443749
I1,20/05/2024,Salernitana,Hellas Verona,A,5.0,3.8,1.7,4.75,3.8,1.71,5.3,3.93,1.7,4.8,3.75,1.7,2023/24,€94.60m,€140.70m,5.1,3.98,1.69,5.0,3.9,1.67,4.9625,0.21614520582238225,1.998642879707586,0.043555708981840247,0.023299748110831242,0.2504511423435371,3.82,0.06670832032063176,1.9997810471209134,0.017462911078699413,0.008835078534031426,0.2500741375396533,1.7025000000000001,0.004330127018922197,1.999995338267994,0.0025433932563419656,0.0011013215859032588,0.2500016077549524
I1,20/05/2024,Bologna,Juventus,D,2.45,3.1,3.1,2.45,3.1,3.0,2.84,3.14,2.8,2.45,3.1,3.0,2023/24,€349.30m,€504.53m,2.48,3.1,3.26,2.7,3.1,2.75,2.5475000000000003,0.1688749537379654,1.996905885619966,0.0662904627038137,0.02870461236506383,0.250947932082941,3.1100000000000003,0.017320508075688787,1.9999776736217507,0.005569295201186104,0.002411575562700996,0.25000765548285675,2.9749999999999996,0.10897247358851693,1.999023988718724,0.03662940288689645,0.01890756302521024,0.2503529927832948
I1,23/05/2024,Cagliari,Fiorentina,A,4.2,3.75,1.8,4.1,3.8,1.82,5.08,3.89,1.74,4.2,3.8,1.8,2023/24,€92.23m,€284.10m,4.42,3.85,1.84,4.75,3.9,1.7,4.395,0.3975864685826217,1.9942785721416767,0.09046336031458971,0.04180887372013653,0.2516899731494713,3.81,0.05049752469181046,1.9998735949409172,0.013253943488664162,0.006889763779527547,0.25004327682299565,1.79,0.030000000000000027,1.9997963534199485,0.016759776536312863,0.008379888268156277,0.25007238655959074
I1,24/05/2024,Genoa,Bologna,H,3.4,3.4,2.15,3.4,3.2,2.2,2.95,3.25,2.59,3.4,3.25,2.2,2023/24,€195.40m,€349.30m,3.52,3.33,2.2,2.9,3.1,2.6,3.2874999999999996,0.19485571585149858,1.9974043142831093,0.05927170063923912,0.025665399239543696,0.2510120783007081,3.275,0.07499999999999993,1.9996241889469077,0.022900763358778605,0.011450381679389166,0.2501260106493258,2.285,0.17727097901235828,1.995773458861788,0.07758029716076949,0.03610503282275701,0.25127767603526263
I1,25/05/2024,Juventus,Monza,H,1.33,5.5,8.5,1.35,5.25,8.25,1.57,4.54,5.77,1.3,5.5,9.0,2023/24,€504.53m,€143.43m,1.33,5.57,8.68,1.55,4.5,5.75,1.3875000000000002,0.10685855136581256,1.9958287489974595,0.07701517215554057,0.03738738738738734,0.25127101883505315,5.1975,0.3930887304413597,1.9957669966467877,0.07563034736726498,0.03763828763828769,0.25166488862040337,7.88,1.2477780251310728,1.9807696411600717,0.15834746511815645,0.07883883248730972,0.25898281650137855
I1,25/05/2024,Milan,Salernitana,D,1.18,8.0,12.0,1.19,7.75,13.0,1.11,10.94,21.12,1.14,8.5,15.0,2023/24,€571.41m,€94.60m,1.17,8.69,13.1,1.1,11.0,19.0,1.155,0.032015621187164195,1.999444243931242,0.027719152542999302,0.015151515151514916,0.2501952085331076,8.7975,1.2661037674693174,1.9856780855495,0.14391631343783093,0.0715402102870133,0.2540015303720197,15.280000000000001,3.5405084380636636,1.9632194584275127,0.2317086674125434,0.12009162303664933,0.25985983860493694
I1,26/05/2024,Atalanta,Torino,H,3.3,3.5,2.1,3.25,3.4,2.15,2.39,3.64,2.89,3.5,3.3,2.15,2023/24,€436.05m,€232.73m,3.54,3.44,2.14,2.35,3.7,2.8,3.1100000000000003,0.4260868456077938,1.9857437950321513,0.13700541659414592,0.06792604501607724,0.2563603518298727,3.46,0.12569805089976546,1.9990499132136188,0.03632891644501892,0.020231213872832443,0.2503260973753573,2.3225000000000002,0.3282815102926146,1.9862645966344832,0.1413483359709858,0.0637782561894511,0.2537085669224268
I1,26/05/2024,Napoli,Lecce,D,1.42,5.0,6.25,1.44,4.75,6.75,1.38,5.42,8.21,1.4,4.8,7.5,2023/24,€515.00m,€107.73m,1.43,4.95,6.9,1.36,5.5,7.5,1.41,0.022360679774997918,1.999818571219644,0.015858638138296396,0.008865248226950229,0.2500629044738423,4.9925,0.2639483851058763,1.998009369739602,0.05286898049191314,0.027666499749624318,0.2506470752042644,7.1775,0.7438203748217713,1.9922735070972215,0.10363223612981837,0.05773249738766961,0.2526451679052834
I1,26/05/2024,Empoli,Roma,H,1.95,3.6,3.6,1.98,3.6,3.6,2.28,3.62,3.27,1.95,3.7,3.6,2023/24,€102.33m,€340.40m,1.99,3.8,3.64,2.15,3.6,3.1,2.04,0.1391042774324355,1.9967263758346427,0.06818837129040956,0.03125,0.2510027662744689,3.63,0.041231056256176644,1.9999072938686697,0.011358417701426073,0.0055096418732780705,0.2500315157311646,3.5175,0.1428941916244324,1.998790155543625,0.040623792928054694,0.01759061833688702,0.25045418374547695
I1,26/05/2024,Frosinone,Udinese,A,2.38,3.25,3.0,2.37,3.25,3.0,2.63,3.1,3.07,2.4,3.2,3.0,2023/24,€108.13m,€170.06m,2.46,3.11,3.22,2.5,3.1,3.1,2.4450000000000003,0.1073545527679194,1.9986311306310702,0.04390779254311632,0.020449897750511425,0.2504379707707209,3.1999999999999997,0.061237243569579415,1.9997344260246666,0.01913663861549357,0.009765625,0.2500945172111308,3.0175,0.030310889132455283,1.9999274926730515,0.01004503368101252,0.004349627174813575,0.250024650516051
I1,26/05/2024,Lazio,Sassuolo,D,1.36,5.25,7.5,1.37,5.25,7.75,1.34,5.63,9.46,1.33,5.5,8.0,2023/24,€225.45m,€139.54m,1.36,5.44,7.98,1.33,5.5,8.0,1.35,0.01581138830084191,1.999901046645946,0.011712139482105118,0.0064814814814815325,0.2500342986345002,5.4075,0.16406934509529802,1.9993373286448541,0.030341071677355162,0.016065649560795148,0.2502271691748499,8.1775,0.7612612889146542,1.9939188268215375,0.09309217840594976,0.046851115866707316,0.2518339877421731
I1,26/05/2024,Hellas Verona,Inter,D,5.5,4.0,1.53,5.25,4.33,1.57,7.37,5.3,1.41,5.5,4.4,1.53,2023/24,€140.70m,€654.85m,5.69,4.47,1.55,6.5,5.0,1.42,5.905,0.8519536372362055,1.9856761570403112,0.14427665321527613,0.06731583403894992,0.25389247035295975,4.5075,0.4818389253682188,1.9919623098038282,0.10689715482378676,0.05504714364947305,0.2524642662115595,1.51,0.06000000000000005,1.9988469940797697,0.03973509933774838,0.019867549668874274,0.2504249433642124
I1,02/06/2024,Atalanta,Fiorentina,A,1.48,4.75,6.0,1.47,4.75,6.25,1.59,4.57,5.44,1.44,4.75,6.5,2023/24,€436.05m,€284.10m,1.47,4.86,6.26,1.57,4.5,5.25,1.495,0.056789083458002786,1.9989706994457044,0.03798600900200855,0.019230769230769162,0.2503373590299902,4.705,0.07794228634059935,1.9998007589837814,0.016565841942741626,0.007173219978745982,0.250071308759298,6.0475,0.392770607352434,1.9969194949466882,0.06494759939684729,0.03544853245142621,0.25113700813689505
I1,17/08/2024,Genoa,Inter,D,6.5,4.0,1.53,6.0,4.1,1.55,7.34,4.32,1.51,6.5,4.0,1.53,2024/25,€144.60m,€675.30m,6.6,4.18,1.55,7.0,4.1,1.5,6.585,0.4813262926539542,1.9961873507671415,0.07309434968169388,0.03815489749430512,0.2512569340153253,4.105,0.13067134345371992,1.9992754437195646,0.03183223957459681,0.016138855054811163,0.2502403134681526,1.53,0.014142135623730963,1.99993836831431,0.009243225897863375,0.004901960784313486,0.250021364781669
I1,17/08/2024,Parma,Fiorentina,D,3.5,3.2,2.2,3.2,3.4,2.2,3.62,3.42,2.18,3.3,3.4,2.2,2024/25,€135.65m,€283.80m,3.37,3.43,2.25,3.5,3.25,2.15,3.4050000000000002,0.16454482671904336,1.9983161118516375,0.048324471870497314,0.02679882525697508,0.25058219768966733,3.355,0.08986100377805703,1.99947716258724,0.026784203808660815,0.012295081967213184,0.25019069055384796,2.1950000000000003,0.008660254037844395,1.9999887539913428,0.003945446030908608,0.0017084282460138045,0.25000392733899224
I1,17/08/2024,Empoli,Monza,D,2.5,3.2,3.0,2.4,3.2,3.0,2.49,3.17,3.23,2.5,3.1,3.1,2024/25,€79.80m,€85.78m,2.53,3.13,3.14,2.4,3.1,3.1,2.4725,0.04205650960315187,1.9997899399178165,0.017009710658504294,0.007836198179979936,0.2500751799750325,3.1675,0.040850336595920515,1.9998795629552395,0.012896712421758647,0.006511444356748219,0.25004254337203374,3.0825,0.09443913383762051,1.999327023982174,0.03063718859290203,0.016017842660178472,0.2502262272258435
I1,17/08/2024,Milan,Torino,D,1.62,3.8,5.75,1.68,3.75,5.0,1.53,4.42,6.67,1.65,3.8,5.5,2024/25,€533.00m,€164.50m,1.62,4.06,5.76,1.53,4.2,6.5,1.6199999999999999,0.05612486080160908,1.9991269584761737,0.0346449758034624,0.0185185185185186,0.25031548640639834,3.9425,0.27643941470058137,1.9965413023673975,0.07011779700712273,0.03186429930247292,0.25105499360153566,5.73,0.606176541941372,1.9920357357154463,0.1057899724155972,0.057373472949389326,0.2525974947660274
I1,18/08/2024,Bologna,Udinese,D,1.91,3.4,4.33,1.9,3.3,4.33,2.08,3.24,4.17,1.95,3.25,4.33,2024/25,€272.70m,€145.80m,1.95,3.29,4.57,2.05,3.3,3.9,1.96,0.07176350047203668,1.9990435886404259,0.03661403085307994,0.018494897959183687,0.2503135901054308,3.2975,0.06339361166552974,1.9997346718480598,0.019224749557400986,0.010045489006823338,0.25008977520018244,4.29,0.06928203230275516,1.9998106754619929,0.016149657879430106,0.006993006993007089,0.25006770442504833
I1,18/08/2024,Hellas Verona,Napoli,H,4.75,3.6,1.75,4.4,3.6,1.8,5.47,3.78,1.71,4.5,3.7,1.8,2024/25,€90.18m,€431.05m,4.99,3.67,1.78,5.25,3.6,1.7,4.78,0.4182702475672873,1.9946015148349625,0.08750423589273792,0.04524058577405854,0.25166813648080805,3.67,0.0754983443527074,1.9996955129903744,0.020571755954416186,0.01089918256130784,0.250104165546896,1.765,0.03774917217635378,1.9996690768195813,0.02138763296110696,0.011331444759206777,0.2501163485928744
I1,18/08/2024,Cagliari,Roma,D,4.1,3.4,1.95,3.7,3.5,2.0,3.7,3.48,2.12,3.9,3.4,2.0,2024/25,€70.20m,€287.50m,4.04,3.53,1.99,3.7,3.4,2.05,3.8499999999999996,0.16583123951776976,1.9986705161396325,0.04307304922539475,0.022727272727272707,0.2504456374052094,3.4450000000000003,0.045552167895721536,1.9998739156140812,0.013222690245492462,0.006894049346879649,0.2500436294684267,2.0175,0.06259992012774462,1.9993108317307393,0.031028461029861027,0.01579925650557623,0.2502299065207278
I1,18/08/2024,Lazio,Venezia,H,1.48,4.1,7.5,1.49,4.2,6.5,1.42,4.75,8.46,1.44,4.4,7.5,2024/25,€271.10m,€65.90m,1.48,4.46,7.29,1.4,4.33,9.0,1.4575,0.02861380785564902,1.9997217149855657,0.019632115166826083,0.010720411663807994,0.25009688678483394,4.362500000000001,0.24843258642939745,1.997684392044549,0.056947297748859003,0.03080229226361042,0.2507629348841621,7.49,0.6930367955599475,1.993798130768623,0.0925282771108074,0.049065420560747475,0.2522137024019982
I1,19/08/2024,Lecce,Atalanta,A,4.2,3.7,1.85,4.1,3.6,1.87,3.72,3.33,2.18,4.2,3.7,1.85,2024/25,€97.05m,€477.60m,4.44,3.62,1.88,3.5,3.4,2.1,4.055,0.19767397400770792,1.9982559134842504,0.04874820567391071,0.023736128236744536,0.25065849198723356,3.5825,0.15138939857202688,1.9986942189687167,0.042258031701891664,0.021109560362875035,0.2504842124228638,1.9375,0.14024532077755753,1.9963175489468985,0.0723846816916426,0.03258064516129022,0.2511176296526861
I1,19/08/2024,Juventus,Como,H,1.33,5.0,9.5,1.34,5.0,9.25,1.56,4.18,6.59,1.35,5.0,9.5,2024/25,€615.20m,€104.80m,1.34,5.22,9.8,1.55,4.0,6.0,1.395,0.09552486587271398,1.996699506833896,0.06847660636036845,0.03136200716845883,0.2510095943346738,4.795,0.35507041555161994,1.995922696257474,0.07405013880117205,0.0320646506777893,0.2516391918650837,8.71,1.2282304344055313,1.9847650990370123,0.14101382714185204,0.0644374282433986,0.257052332271186
I1,24/08/2024,Parma,Milan,H,4.75,3.9,1.7,4.5,3.9,1.73,5.77,4.15,1.62,4.75,3.9,1.73,2024/25,€135.65m,€533.00m,4.9,4.16,1.69,5.25,4.2,1.6,4.9425,0.4885373578345875,1.9931605211346177,0.09884417963269349,0.04817905918057663,0.2520380756761789,3.9625,0.10825317547305502,1.9994671310366916,0.027319413368594326,0.011829652996845352,0.2501753499985972,1.695,0.04499999999999995,1.9994872944445665,0.02654867256637165,0.01327433628318575,0.2501852638026969
I1,24/08/2024,Udinese,Lazio,H,3.3,3.1,2.35,3.1,3.1,2.4,3.41,3.15,2.4,3.2,3.1,2.4,2024/25,€145.80m,€271.10m,3.38,3.11,2.4,3.2,3.2,2.35,3.2525000000000004,0.11519006033508271,1.9990954769273792,0.03541585252423757,0.019792467332820918,0.25031317387000923,3.1125000000000003,0.021650635094610887,1.999965189447786,0.006956027339634019,0.003012048192771122,0.25001190457294326,2.3875,0.02165063509461089,1.999940471320066,0.009068328835439116,0.003926701570680757,0.2500209960527421
I1,24/08/2024,Inter,Lecce,H,1.2,7.0,13.0,1.21,6.75,13.5,1.2,7.42,16.64,1.18,7.0,17.0,2024/25,€675.30m,€97.05m,1.2,7.01,15.07,1.2,7.0,12.0,1.1975,0.010897247358851694,1.9999401453583774,0.009099997794448178,0.0046972860125260585,0.2500209538597449,7.0425,0.24066314632697708,1.9991622090152652,0.03417297072445539,0.017838125665601723,0.25028276052187226,15.035,1.7982421972582003,1.9896491079886174,0.11960373776243434,0.06293648154306619,0.2535976779736117
I1,24/08/2024,Monza,Genoa,A,2.6,3.1,2.88,2.55,3.1,2.9,2.73,3.09,2.96,2.62,3.1,2.88,2024/25,€85.78m,€144.60m,2.68,3.11,2.96,2.63,3.1,2.88,2.625,0.06576473218982956,1.999549532876972,0.02505323131041126,0.01333333333333342,0.25015224344511766,3.0975,0.004330127018922293,1.9999985895518264,0.0013979425404107484,0.000605326876513157,0.25000049014193854,2.9050000000000002,0.03278719262151003,1.9999084384636754,0.011286469060760767,0.005593803786574814,0.250031171502226
I1,25/08/2024,Fiorentina,Venezia,D,1.42,4.75,7.0,1.43,4.5,7.5,1.48,4.69,7.06,1.4,4.6,8.0,2024/25,€283.80m,€65.90m,1.44,4.65,7.64,1.45,4.75,6.25,1.4325,0.029474565306379017,1.9996960187842094,0.020575612779322173,0.010907504363001808,0.25010296485310896,4.635,0.09447221813845602,1.9996997965432826,0.020382355585427406,0.01132686084142387,0.2501049665322401,7.39,0.4016217125604641,1.997887581659921,0.05434664581332396,0.029093369418132786,0.2507012478667533
I1,25/08/2024,Torino,Atalanta,H,3.2,3.1,2.38,3.1,3.2,2.37,3.51,3.23,2.31,3.2,3.2,2.38,2024/25,€164.50m,€477.60m,3.32,3.26,2.35,3.5,3.1,2.25,3.2525,0.15417117110536574,1.9984010955342237,0.047400821246845734,0.02363566487317459,0.2505178600665002,3.1825,0.049180788932265,1.999826891702565,0.015453507912730556,0.007659073055773735,0.25006147576126714,2.36,0.029154759474226452,1.9998894117658903,0.01235371164162138,0.005826271186440524,0.25003920334181323
I1,25/08/2024,Napoli,Bologna,H,1.9,3.5,4.1,1.9,3.5,4.0,2.01,3.29,4.38,1.91,3.5,4.2,2024/25,€431.05m,€272.70m,1.94,3.62,4.11,1.95,3.3,4.2,1.93,0.04636809247747846,1.999587312854152,0.02402491838211319,0.011010362694300557,0.25013679085000273,3.4475,0.09093266739736605,1.9994929133900938,0.0263764082370895,0.011421319796954377,0.2501850278227022,4.17,0.14035668847618202,1.9991858478857858,0.03365867829165037,0.01858513189448452,0.25027703321765454
I1,25/08/2024,Roma,Empoli,A,1.5,4.33,6.5,1.51,4.2,6.5,1.44,4.55,8.1,1.5,4.2,7.0,2024/25,€287.50m,€79.80m,1.5,4.45,6.8,1.48,4.33,6.5,1.4874999999999998,0.02772634126602357,1.9997476682885091,0.01863955715362929,0.008823529411764675,0.2500904669943216,4.32,0.14300349646075078,1.9992157826725128,0.03310266121776638,0.0170717592592593,0.2502612305044796,7.025,0.6533567172685989,1.9939086080732344,0.09300451491367956,0.047153024911032126,0.25187029075610506
I1,26/08/2024,Cagliari,Como,D,2.1,3.4,3.4,2.05,3.4,3.5,2.27,3.32,3.5,2.1,3.5,3.5,2024/25,€70.20m,€104.80m,2.13,3.43,3.66,2.25,3.3,3.3,2.13,0.08336666000266536,1.998907924881442,0.03913927699655651,0.01936619718309851,0.25035681663675785,3.4050000000000002,0.06383572667401859,1.9997468052498604,0.01874764366344158,0.009911894273127997,0.2500871922243635,3.475,0.04330127018922197,1.9998874512721907,0.012460797176754523,0.0053956834532373765,0.25003995950769886
I1,26/08/2024,Hellas Verona,Juventus,A,5.25,3.75,1.67,5.25,3.7,1.7,4.76,3.42,1.89,5.5,3.7,1.7,2024/25,€90.18m,€615.20m,5.23,3.77,1.72,4.33,3.4,1.85,5.1899999999999995,0.26842131062939106,1.9980474513143585,0.051718942317801754,0.026734104046242768,0.25071898688828026,3.6425,0.1300720953932857,1.9990680135457999,0.035709566339954896,0.016986959505833843,0.25034473084139625,1.74,0.0874642784226795,1.9982087928203258,0.05026682667970086,0.0237068965517242,0.25056851252653567
I1,30/08/2024,Venezia,Torino,A,3.4,3.3,2.2,3.4,3.25,2.15,3.38,3.3,2.33,3.5,3.2,2.2,2024/25,€65.90m,€164.50m,3.63,3.3,2.23,3.25,3.3,2.2,3.42,0.04690415759823434,1.9998649599309781,0.013714665964396007,0.00657894736842124,0.25004570596001746,3.2625,0.04145780987944235,1.9998832701248064,0.01270737467569114,0.006704980842911823,0.25004088804644686,2.2199999999999998,0.06670832032063169,1.9993538074345303,0.030048792937221486,0.01520270270270263,0.2502153085716545
